filename,width,height,class,xmin,ymin,xmax,ymax
fired_dough_twist003T(7).JPG,816,612,fired_dough_twist,495,165,595,414
banana013T(2).JPG,816,612,banana,414,83,643,540
grape001S(4).JPG,816,612,grape,275,168,736,444
doughnut008S(5).JPG,816,612,doughnut,407,244,657,335
banana015S(5).JPG,504,378,banana,21,183,258,287
plum002S(11).JPG,816,612,plum,454,242,611,391
bun008T(4).JPG,816,612,bun,382,254,530,446
plum003S(11).JPG,816,612,plum,89,156,170,231
pear002S(3).JPG,816,612,pear,437,247,646,450
orange009T(1).JPG,816,612,orange,177,222,357,406
egg002T(2).JPG,816,612,egg,539,263,665,415
orange012S(8).JPG,504,378,orange,335,110,493,257
tomato003S(28).JPG,816,612,tomato,463,237,650,370
mango010T(8).JPG,816,612,mango,452,202,598,412
plum001S(18).JPG,816,612,plum,436,180,624,342
tomato004S(15).JPG,816,612,tomato,464,135,656,276
pear001S(5).JPG,816,612,pear,414,140,626,342
banana006S(3).JPG,816,612,banana,287,226,728,327
pear003S(11).JPG,816,612,pear,431,172,639,380
fired_dough_twist006S(6).JPG,504,378,fired_dough_twist,270,180,408,223
pear002S(11).JPG,816,612,pear,460,206,659,407
mango008S(7).JPG,816,612,mango,424,256,622,355
grape002S(2).JPG,816,612,grape,386,206,665,388
apple015T(9).JPG,816,612,apple,321,243,573,501
qiwi001S(1).JPG,816,612,qiwi,370,140,598,290
egg001T(4).JPG,816,612,egg,420,290,580,417
lemon001T(17).JPG,816,612,lemon,469,288,641,499
egg007S(3).JPG,816,612,egg,586,299,726,416
mango005S(9).JPG,816,612,mango,473,331,664,419
qiwi007T(6).JPG,816,612,qiwi,258,288,446,433
banana010T(4).JPG,816,612,banana,343,188,518,545
apple018T(7).JPG,816,612,apple,398,222,639,445
sachima005T(8).JPG,816,612,sachima,421,240,650,442
lemon001S(13).JPG,816,612,lemon,482,220,628,342
mix008S(4).JPG,816,612,banana,259,220,424,319
mix008S(4).JPG,816,612,tomato,500,194,673,326
mango009T(4).JPG,816,612,mango,441,211,577,406
mooncake001S(8).JPG,816,612,mooncake,481,338,606,394
fired_dough_twist007T(5).JPG,504,378,fired_dough_twist,135,164,285,222
pear006S(1).JPG,504,378,pear,278,109,403,227
apple019S(4).JPG,504,378,apple,243,45,465,257
tomato004T(11).JPG,816,612,tomato,392,198,664,446
pear003T(15).JPG,816,612,pear,382,215,595,429
lemon004T(9).JPG,816,612,lemon,488,272,637,450
fired_dough_twist001S(2).JPG,816,612,fired_dough_twist,396,258,685,371
banana011S(7).JPG,816,612,banana,372,303,750,404
apple009S(4).JPG,816,612,apple,392,129,679,398
banana013S(11).JPG,816,612,banana,315,266,681,356
pear002T(15).JPG,816,612,pear,383,227,566,423
doughnut005S(13).JPG,816,612,doughnut,440,303,710,387
peach002S(8).JPG,816,612,peach,465,233,620,389
plum001T(5).JPG,816,612,plum,412,175,630,391
doughnut004S(13).JPG,816,612,doughnut,396,297,659,394
qiwi006S(5).JPG,816,612,qiwi,218,248,387,371
mango007T(11).JPG,816,612,mango,464,239,599,413
bun001S(6).JPG,816,612,bun,418,252,607,402
peach004S(1).JPG,816,612,peach,476,225,619,357
orange008T(19).JPG,816,612,orange,372,255,582,486
apple014T(4).JPG,816,612,apple,291,268,507,472
bread007S(2).JPG,816,612,bread,374,161,706,212
orange011S(12).JPG,816,612,orange,435,108,639,292
mango002T(3).JPG,816,612,mango,327,246,572,421
mango006T(11).JPG,816,612,mango,446,274,587,492
litchi004S(3).JPG,816,612,litchi,492,326,624,440
orange010S(3).JPG,816,612,orange,426,96,632,292
orange010S(12).JPG,816,612,orange,458,114,671,313
sachima002S(2).JPG,816,612,sachima,444,286,662,408
mix003S(3).JPG,816,612,apple,63,235,283,432
mix003S(3).JPG,816,612,qiwi,322,284,496,424
mooncake001T(6).JPG,816,612,mooncake,392,228,524,354
mix013S(3).JPG,816,612,lemon,325,181,454,310
mix013S(3).JPG,816,612,pear,545,115,748,317
banana011T(9).JPG,816,612,banana,355,118,573,536
lemon004S(7).JPG,816,612,lemon,476,172,621,294
mix005T(4).JPG,612,612,mango,266,121,524,305
mix005T(4).JPG,612,612,qiwi,293,419,497,586
sachima002T(15).JPG,816,612,sachima,372,191,577,424
sachima004T(5).JPG,816,612,sachima,461,266,643,456
apple017T(25).JPG,816,612,apple,351,202,582,414
litchi002T(4).JPG,816,612,litchi,445,214,604,358
apple002S(3).JPG,816,612,apple,103,205,447,525
mango004S(4).JPG,816,612,mango,468,348,624,425
orange006T(4).JPG,816,612,orange,279,165,468,351
bread001T(5).JPG,816,612,bread,178,191,514,494
apple012S(3).JPG,816,612,apple,261,179,495,381
bun007T(1).JPG,816,612,bun,424,200,679,416
peach002T(6).JPG,816,612,peach,414,241,535,372
apple016T(25).JPG,816,612,apple,358,236,585,453
sachima003S(11).JPG,816,612,sachima,438,273,661,379
sachima002S(11).JPG,816,612,sachima,440,205,656,325
lemon003S(3).JPG,816,612,lemon,433,192,572,335
sachima003T(1).JPG,816,612,sachima,386,287,582,451
apple017S(21).JPG,816,612,apple,455,207,688,406
lemon004S(11).JPG,816,612,lemon,481,169,624,289
apple016S(21).JPG,816,612,apple,421,142,656,356
peach005T(2).JPG,816,612,peach,425,235,631,463
apple015S(7).JPG,816,612,apple,420,182,633,373
bread006T(1).JPG,816,612,bread,37,170,398,506
orange007S(7).JPG,816,612,orange,420,232,622,398
orange011T(16).JPG,816,612,orange,457,261,660,478
bun006S(2).JPG,816,612,bun,454,270,752,427
peach003S(5).JPG,816,612,peach,439,289,601,434
qiwi007S(8).JPG,612,612,qiwi,370,281,581,448
doughnut006T(3).JPG,816,612,doughnut,392,188,664,481
mango005T(7).JPG,816,612,mango,486,274,614,473
litchi003S(7).JPG,816,612,litchi,493,274,629,392
plum003T(23).JPG,816,612,plum,450,241,642,445
apple018S(9).JPG,816,612,apple,447,165,646,339
sachima005S(6).JPG,816,612,sachima,458,265,651,362
mooncake006T(2).JPG,816,612,mooncake,463,249,722,506
orange014S(1).JPG,504,378,orange,308,115,462,243
doughnut005T(5).JPG,816,612,doughnut,418,248,646,489
mango006T(1).JPG,816,612,mango,407,312,533,508
orange004S(1).JPG,816,612,orange,488,179,781,456
banana008T(5).JPG,816,612,banana,346,71,548,514
bun005S(4).JPG,816,612,bun,430,182,670,359
tomato002S(6).JPG,816,612,tomato,382,229,545,367
mooncake005T(4).JPG,816,612,mooncake,438,261,589,407
fired_dough_twist003S(9).JPG,816,612,fired_dough_twist,383,261,686,367
mix007S(1).JPG,816,612,banana,280,311,448,391
mix007S(1).JPG,816,612,mango,472,260,632,382
tomato004T(27).JPG,816,612,tomato,449,202,647,409
mooncake002T(14).JPG,816,612,mooncake,433,200,573,336
mooncake003S(3).JPG,816,612,mooncake,484,334,616,397
doughnut009S(14).JPG,816,612,doughnut,451,245,741,347
mango010S(6).JPG,816,612,mango,436,244,646,350
tomato004T(1).JPG,816,612,tomato,431,242,663,475
grape002S(10).JPG,816,612,grape,370,184,676,354
bun003T(3).JPG,816,612,bun,357,204,580,504
apple016S(1).JPG,816,612,apple,381,155,594,358
doughnut003S(2).JPG,816,612,doughnut,92,286,432,437
doughnut008S(14).JPG,816,612,doughnut,429,265,681,360
orange012T(6).JPG,504,378,orange,100,99,225,204
apple006S(1).JPG,816,612,apple,445,151,729,394
mooncake002S(10).JPG,816,612,mooncake,486,352,610,422
mix006T(2).JPG,816,612,banana,267,154,659,331
mix006T(2).JPG,816,612,mango,358,377,584,539
mooncake003S(10).JPG,816,612,mooncake,469,340,597,406
tomato003T(5).JPG,816,612,tomato,507,231,719,441
grape002T(14).JPG,816,612,grape,350,143,689,468
doughnut009T(10).JPG,816,612,doughnut,422,158,684,419
banana009S(6).JPG,816,612,banana,64,231,567,338
orange005T(2).JPG,816,612,orange,194,204,382,416
apple011S(5).JPG,816,612,apple,463,259,686,450
bun004T(7).JPG,816,612,bun,331,264,614,458
doughnut008T(10).JPG,816,612,doughnut,394,195,620,398
doughnut004S(6).JPG,816,612,doughnut,421,301,677,396
mango007S(2).JPG,816,612,mango,467,269,641,359
egg005S(8).JPG,816,612,egg,424,167,593,299
orange015T(2).JPG,504,378,orange,262,126,388,257
litchi001T(2).JPG,816,612,litchi,397,219,545,372
orange013S(5).JPG,504,378,orange,290,75,410,203
apple007T(2).JPG,816,612,apple,197,110,458,380
mango001T(5).JPG,816,612,mango,421,277,549,457
doughnut002T(1).JPG,816,612,doughnut,261,271,526,536
orange003S(5).JPG,816,612,orange,90,154,417,471
apple017T(2).JPG,816,612,apple,383,233,627,473
bread004S(4).JPG,816,612,bread,344,283,816,387
doughnut009S(8).JPG,816,612,doughnut,459,239,732,350
qiwi008T(3).JPG,504,378,qiwi,202,125,280,206
mix010S(5).JPG,816,612,tomato,319,219,505,362
mix010S(5).JPG,816,612,lemon,604,230,751,364
banana014S(8).JPG,816,612,banana,276,312,712,427
lemon001T(6).JPG,816,612,lemon,438,254,587,433
sachima001S(4).JPG,816,612,sachima,483,351,700,462
tomato004S(23).JPG,816,612,tomato,416,151,618,292
mango001S(7).JPG,816,612,mango,438,289,625,440
doughnut002S(3).JPG,816,612,doughnut,51,323,398,480
bun002T(2).JPG,816,612,bun,374,202,603,478
orange003T(7).JPG,816,612,orange,281,198,590,544
plum004S(8).JPG,816,612,plum,480,178,626,316
qiwi008S(1).JPG,504,378,qiwi,164,143,262,240
mooncake002S(2).JPG,816,612,mooncake,499,325,627,389
apple015S(12).JPG,816,612,apple,379,171,599,371
mix010T(7).JPG,816,612,lemon,399,135,562,269
mix010T(7).JPG,816,612,tomato,347,381,536,581
lemon001S(4).JPG,816,612,lemon,462,232,607,355
sachima001T(6).JPG,816,612,sachima,392,200,601,388
plum003T(19).JPG,816,612,plum,442,246,617,423
peach004S(12).JPG,816,612,peach,455,207,603,334
fired_dough_twist002S(8).JPG,816,612,fired_dough_twist,440,218,722,351
plum002T(19).JPG,816,612,plum,464,250,638,421
mooncake004T(5).JPG,816,612,mooncake,466,249,582,371
tomato003S(7).JPG,816,612,tomato,462,269,713,461
plum001T(10).JPG,816,612,plum,425,168,664,393
tomato003T(20).JPG,816,612,tomato,373,267,610,505
banana009T(4).JPG,816,612,banana,338,50,557,489
bread002S(1).JPG,816,612,bread,64,255,508,394
bun004S(5).JPG,816,612,bun,490,254,733,438
peach001S(2).JPG,816,612,peach,482,232,641,374
doughnut004T(4).JPG,816,612,doughnut,382,217,610,460
peach004T(16).JPG,816,612,peach,508,291,677,455
doughnut008S(9).JPG,816,612,doughnut,404,269,681,360
mooncake003T(1).JPG,816,612,mooncake,474,280,604,404
grape001S(8).JPG,816,612,grape,350,151,778,402
mix011S(4).JPG,816,612,tomato,319,206,510,342
mix011S(4).JPG,816,612,orange,557,153,770,349
plum001S(14).JPG,816,612,plum,468,183,671,363
mango010T(4).JPG,816,612,mango,438,193,595,428
tomato004S(3).JPG,816,612,tomato,461,175,656,319
bun003S(1).JPG,816,612,bun,436,203,742,391
orange008T(23).JPG,816,612,orange,444,271,669,523
orange002S(4).JPG,816,612,orange,155,155,439,439
tomato003S(24).JPG,816,612,tomato,449,244,629,374
apple016T(3).JPG,816,612,apple,312,153,559,408
orange012S(4).JPG,504,378,orange,342,121,497,266
apple006T(3).JPG,816,612,apple,334,250,578,519
orange014T(3).JPG,504,378,orange,121,118,242,240
doughnut005S(7).JPG,816,612,doughnut,405,323,657,413
mango006S(3).JPG,816,612,mango,456,323,667,422
orange004T(3).JPG,816,612,orange,287,107,493,327
apple010S(4).JPG,816,612,apple,446,171,688,408
bread003T(2).JPG,816,612,bread,276,228,589,521
tomato002T(4).JPG,816,612,tomato,434,292,645,498
mooncake005S(6).JPG,816,612,mooncake,477,339,609,410
mix007T(3).JPG,816,612,banana,301,108,692,294
mix007T(3).JPG,816,612,mango,363,358,634,553
mango009T(13).JPG,816,612,mango,440,266,603,497
pear004T(8).JPG,816,612,pear,404,220,611,436
tomato001T(2).JPG,816,612,tomato,393,271,645,526
sachima005T(12).JPG,816,612,sachima,376,204,611,401
orange007T(5).JPG,816,612,orange,242,240,512,482
apple013S(2).JPG,816,612,apple,473,175,666,344
peach003T(7).JPG,816,612,peach,442,212,600,373
sachima004T(12).JPG,816,612,sachima,423,214,601,368
doughnut006S(1).JPG,816,612,doughnut,409,311,679,410
mango005S(5).JPG,816,612,mango,462,355,650,446
litchi003T(5).JPG,816,612,litchi,447,269,589,428
apple003S(2).JPG,816,612,apple,107,198,411,479
sachima005T(4).JPG,816,612,sachima,422,245,609,419
lemon002T(12).JPG,816,612,lemon,430,235,619,410
banana010T(8).JPG,816,612,banana,298,110,565,542
tomato003S(32).JPG,816,612,tomato,454,252,640,376
lemon003T(12).JPG,816,612,lemon,462,257,642,415
mix012S(2).JPG,816,612,orange,278,120,485,322
mix012S(2).JPG,816,612,lemon,562,177,713,319
doughnut006T(12).JPG,816,612,doughnut,424,185,705,475
mix002S(2).JPG,816,612,banana,230,275,428,399
mix002S(2).JPG,816,612,apple,463,216,696,422
lemon003T(1).JPG,816,612,lemon,510,275,677,463
doughnut007T(12).JPG,816,612,doughnut,367,218,577,433
sachima003S(3).JPG,816,612,sachima,457,240,669,342
pear001S(9).JPG,816,612,pear,488,116,681,320
tomato004S(19).JPG,816,612,tomato,494,147,692,290
orange011S(2).JPG,816,612,orange,450,102,671,302
litchi005S(2).JPG,816,612,litchi,485,301,606,415
apple005T(5).JPG,816,612,apple,335,82,532,289
mango003T(2).JPG,816,612,mango,392,199,655,388
orange001S(2).JPG,816,612,orange,238,130,480,363
pear001S(14).JPG,816,612,pear,476,120,672,314
bread006S(3).JPG,816,612,bread,383,178,711,241
apple015T(5).JPG,816,612,apple,390,185,695,478
plum004S(20).JPG,816,612,plum,470,220,608,355
pear002T(19).JPG,816,612,pear,399,185,608,390
doughnut006S(16).JPG,816,612,doughnut,423,287,667,367
lemon004T(5).JPG,816,612,lemon,462,234,614,417
sachima004S(7).JPG,816,612,sachima,468,295,704,403
litchi002S(6).JPG,816,612,litchi,498,283,619,387
apple002T(1).JPG,816,612,apple,296,70,597,379
doughnut007T(2).JPG,816,612,doughnut,422,200,616,416
qiwi006S(9).JPG,816,612,qiwi,216,243,415,389
mango004T(6).JPG,816,612,mango,425,240,616,369
pear001T(10).JPG,816,612,pear,369,202,584,392
plum004T(24).JPG,816,612,plum,406,239,601,419
apple012T(1).JPG,816,612,apple,326,214,557,440
plum001T(9).JPG,816,612,plum,402,156,641,375
bread001S(7).JPG,816,612,bread,84,315,489,423
bun007S(3).JPG,816,612,bun,420,188,683,330
peach002S(4).JPG,816,612,peach,470,224,632,382
sachima005S(16).JPG,816,612,sachima,438,241,626,337
bun001T(4).JPG,816,612,bun,367,263,622,479
peach004T(3).JPG,816,612,peach,512,315,677,471
apple014S(6).JPG,816,612,apple,195,199,409,385
mango002S(1).JPG,816,612,mango,441,337,606,470
litchi004T(1).JPG,816,612,litchi,486,320,652,470
orange010T(1).JPG,816,612,orange,397,226,624,458
lemon002S(16).JPG,816,612,lemon,515,247,656,374
mix003T(1).JPG,816,612,apple,352,117,609,347
mix003T(1).JPG,816,612,qiwi,355,397,550,584
lemon002S(2).JPG,816,612,lemon,463,265,595,387
mooncake001S(4).JPG,816,612,mooncake,514,333,642,394
lemon003S(16).JPG,816,612,lemon,455,168,611,309
mix013T(1).JPG,816,612,lemon,388,78,531,208
mix013T(1).JPG,816,612,pear,327,298,508,479
mango009T(8).JPG,816,612,mango,431,252,632,395
apple009S(3).JPG,816,612,apple,372,36,665,317
fired_dough_twist001S(5).JPG,816,612,fired_dough_twist,437,225,720,337
pear002T(12).JPG,816,612,pear,391,207,580,401
tomato004T(16).JPG,816,612,tomato,430,244,641,449
apple019S(3).JPG,504,378,apple,256,51,493,270
pear006S(6).JPG,504,378,pear,297,72,432,201
pear003T(12).JPG,816,612,pear,394,180,600,393
doughnut007T(9).JPG,816,612,doughnut,459,205,759,478
qiwi006S(2).JPG,816,612,qiwi,96,281,292,426
doughnut004S(14).JPG,816,612,doughnut,448,318,691,416
egg006T(7).JPG,816,612,egg,504,243,668,358
mango003S(10).JPG,816,612,mango,479,239,698,408
doughnut005S(14).JPG,816,612,doughnut,384,345,647,435
plum001T(2).JPG,816,612,plum,429,192,670,416
mango002S(10).JPG,816,612,mango,421,299,640,429
peach004T(8).JPG,816,612,peach,458,293,640,483
mix008S(3).JPG,816,612,tomato,308,286,463,420
mix008S(3).JPG,816,612,banana,491,326,682,420
lemon001S(14).JPG,816,612,lemon,492,271,626,393
lemon002S(9).JPG,816,612,lemon,499,277,647,401
mango009T(3).JPG,816,612,mango,443,276,648,410
fired_dough_twist007T(2).JPG,504,378,fired_dough_twist,140,84,207,224
tomato001T(9).JPG,816,612,tomato,454,228,740,485
sachima005T(19).JPG,816,612,sachima,436,178,656,418
egg007S(4).JPG,816,612,egg,566,276,742,396
lemon001T(10).JPG,816,612,lemon,424,296,597,500
qiwi007T(1).JPG,612,612,qiwi,286,276,438,471
lemon002T(19).JPG,816,612,lemon,406,188,574,389
banana010T(3).JPG,816,612,banana,332,126,557,551
fired_dough_twist006S(1).JPG,504,378,fired_dough_twist,278,152,429,198
grape002S(5).JPG,816,612,grape,354,162,696,345
banana013T(12).JPG,816,612,banana,359,130,505,516
pear002S(16).JPG,816,612,pear,416,239,594,408
sachima003S(8).JPG,816,612,sachima,472,278,690,377
pear001S(2).JPG,816,612,pear,469,133,660,319
tomato004S(12).JPG,816,612,tomato,456,130,660,270
pear003S(16).JPG,816,612,pear,444,186,650,393
mango003T(9).JPG,816,612,mango,384,267,531,452
doughnut004T(10).JPG,816,612,doughnut,386,227,653,474
orange011S(9).JPG,816,612,orange,467,141,665,333
egg001T(3).JPG,816,612,egg,485,307,607,459
doughnut005T(10).JPG,816,612,doughnut,362,190,647,457
orange009T(6).JPG,816,612,orange,393,208,636,458
pear002S(4).JPG,816,612,pear,437,277,658,477
banana005S(2).JPG,816,612,banana,49,214,582,321
plum003S(16).JPG,816,612,plum,470,234,621,378
bun008T(3).JPG,816,612,bun,360,251,622,439
doughnut008S(2).JPG,816,612,doughnut,433,252,701,343
grape001S(3).JPG,816,612,grape,311,149,736,391
plum002S(16).JPG,816,612,plum,456,251,615,394
fired_dough_twist005S(7).JPG,816,612,fired_dough_twist,414,304,692,402
banana015S(2).JPG,504,378,banana,33,173,319,246
apple016T(8).JPG,816,612,apple,384,177,599,407
tomato004S(8).JPG,816,612,tomato,439,177,634,312
egg002T(5).JPG,816,612,egg,498,240,622,388
qiwi004T(7).JPG,816,612,qiwi,209,202,442,395
mango006S(8).JPG,816,612,mango,450,298,666,396
egg004S(2).JPG,816,612,egg,502,225,670,354
apple017T(14).JPG,816,612,apple,373,197,590,403
plum003S(7).JPG,816,612,plum,437,191,597,327
apple016T(14).JPG,816,612,apple,326,206,520,400
banana013T(5).JPG,816,612,banana,379,96,577,528
pear004T(3).JPG,816,612,pear,396,233,600,451
qiwi003T(3).JPG,816,612,qiwi,324,243,479,425
apple017S(10).JPG,816,612,apple,453,223,689,436
egg003S(6).JPG,816,612,egg,422,316,559,415
apple016S(10).JPG,816,612,apple,392,148,606,340
plum004S(3).JPG,816,612,plum,489,245,623,376
fired_dough_twist004T(4).JPG,816,612,fired_dough_twist,487,174,624,440
banana014T(1).JPG,816,612,banana,411,70,657,503
mooncake002S(9).JPG,816,612,mooncake,456,354,572,411
doughnut009T(1).JPG,816,612,doughnut,426,197,668,425
pear003T(7).JPG,816,612,pear,159,333,231,398
banana004T(1).JPG,816,612,banana,294,101,745,399
orange008S(5).JPG,816,612,orange,437,161,620,326
peach004S(19).JPG,816,612,peach,458,191,608,327
plum003T(12).JPG,816,612,plum,392,218,579,392
banana012S(6).JPG,816,612,banana,332,271,671,347
fired_dough_twist002S(3).JPG,816,612,fired_dough_twist,478,246,743,368
plum002T(12).JPG,816,612,plum,460,231,638,404
plum002T(4).JPG,816,612,plum,451,232,613,377
peach001S(9).JPG,816,612,peach,469,238,636,386
egg005T(1).JPG,816,612,egg,523,273,659,383
qiwi005S(4).JPG,816,612,qiwi,464,243,635,370
lemon002T(23).JPG,816,612,lemon,430,233,611,435
pear005T(2).JPG,504,378,pear,128,109,218,197
banana012T(4).JPG,816,612,banana,391,141,564,499
fired_dough_twist002T(1).JPG,816,612,fired_dough_twist,456,201,603,450
plum002S(6).JPG,816,612,plum,454,241,617,378
egg005S(3).JPG,816,612,egg,515,217,647,343
mooncake001S(12).JPG,816,612,mooncake,500,335,623,396
qiwi005T(6).JPG,816,612,qiwi,332,299,495,503
mango007S(9).JPG,816,612,mango,421,273,590,362
qiwi003S(1).JPG,816,612,qiwi,460,184,630,379
egg003T(4).JPG,816,612,egg,474,245,628,361
apple017T(9).JPG,816,612,apple,395,137,629,367
plum004S(11).JPG,816,612,plum,429,256,587,387
plum004T(1).JPG,816,612,plum,375,253,539,427
fired_dough_twist004S(6).JPG,816,612,fired_dough_twist,418,247,676,339
banana014S(3).JPG,816,612,banana,366,418,789,519
doughnut009S(3).JPG,816,612,doughnut,463,243,736,351
qiwi008T(8).JPG,504,378,qiwi,185,120,288,220
peach001T(13).JPG,816,612,peach,465,231,649,403
banana004S(3).JPG,816,612,banana,435,320,745,489
pear003S(5).JPG,816,612,pear,443,169,661,386
orange008T(7).JPG,816,612,orange,451,268,697,544
qiwi004S(5).JPG,816,612,qiwi,442,186,631,337
plum003T(5).JPG,816,612,plum,444,213,608,368
plum004T(15).JPG,816,612,plum,429,279,613,469
banana013S(7).JPG,816,612,banana,254,268,660,352
fired_dough_twist003S(2).JPG,816,612,fired_dough_twist,460,293,750,394
pear004S(1).JPG,816,612,pear,451,194,644,374
orange009S(4).JPG,816,612,orange,460,180,656,356
pear002T(6).JPG,816,612,pear,394,182,573,369
bun008S(1).JPG,816,612,bun,457,210,636,336
mooncake003S(8).JPG,816,612,mooncake,439,313,557,374
grape001T(1).JPG,816,612,grape,259,111,626,459
fired_dough_twist005T(5).JPG,816,612,fired_dough_twist,503,191,612,451
grape001S(12).JPG,816,612,grape,329,151,777,405
egg002s(7).JPG,816,612,egg,441,225,577,353
mooncake001T(16).JPG,816,612,mooncake,409,229,545,370
qiwi002T(2).JPG,816,612,qiwi,111,177,339,439
fired_dough_twist006T(3).JPG,504,378,fired_dough_twist,128,120,278,180
grape002T(7).JPG,816,612,grape,359,188,634,473
mango008T(2).JPG,816,612,mango,473,219,645,472
lemon003S(8).JPG,816,612,lemon,480,193,638,332
qiwi001T(4).JPG,816,612,qiwi,181,166,372,411
egg001S(1).JPG,816,612,egg,447,293,555,393
mix009S(2).JPG,816,612,lemon,299,296,428,417
mix009S(2).JPG,816,612,orange,526,250,712,415
peach005T(9).JPG,816,612,peach,410,228,640,429
tomato003T(11).JPG,816,612,tomato,446,248,661,459
orange008S(16).JPG,816,612,orange,407,178,596,344
qiwi007S(11).JPG,612,612,qiwi,396,214,572,385
plum001T(21).JPG,816,612,plum,401,237,595,422
pear004T(15).JPG,816,612,pear,350,265,554,471
egg007T(6).JPG,816,612,egg,396,292,508,442
orange009S(16).JPG,816,612,orange,210,281,422,472
tomato002T(11).JPG,816,612,tomato,400,274,580,442
qiwi007S(3).JPG,816,612,qiwi,476,207,694,376
doughnut006T(8).JPG,816,612,doughnut,357,185,648,491
qiwi006S(11).JPG,816,612,qiwi,112,247,323,396
apple018S(2).JPG,816,612,apple,381,173,597,354
apple008S(2).JPG,816,612,apple,443,136,698,349
banana010S(1).JPG,816,612,banana,286,277,783,381
orange008T(12).JPG,816,612,orange,396,297,648,531
tomato003S(15).JPG,816,612,tomato,441,227,624,357
pear004S(11).JPG,816,612,pear,444,202,619,384
mix008T(1).JPG,816,612,banana,217,70,653,251
mix008T(1).JPG,816,612,tomato,347,334,529,508
orange010S(8).JPG,816,612,orange,448,119,652,314
litchi004S(8).JPG,816,612,litchi,486,306,613,415
tomato002S(15).JPG,816,612,tomato,389,214,547,354
orange009T(12).JPG,816,612,orange,435,220,654,442
mango002T(8).JPG,816,612,mango,342,245,575,415
sachima002S(9).JPG,816,612,sachima,498,291,729,414
mango009S(1).JPG,816,612,mango,523,388,714,530
apple009T(1).JPG,816,612,apple,192,197,458,466
banana011T(2).JPG,816,612,banana,431,156,612,514
fired_dough_twist001T(7).JPG,816,612,fired_dough_twist,462,195,574,468
apple019T(1).JPG,504,378,apple,156,96,284,227
pear006T(4).JPG,504,378,pear,127,90,257,211
banana001T(2).JPG,816,612,banana,271,166,631,384
egg006S(5).JPG,816,612,egg,508,300,626,417
apple002S(8).JPG,816,612,apple,162,169,487,459
sachima004S(11).JPG,816,612,sachima,475,309,669,399
doughnut001S(2).JPG,816,612,doughnut,22,365,412,557
mango002S(6).JPG,816,612,mango,423,294,598,426
apple004S(1).JPG,816,612,apple,349,161,737,525
lemon001S(18).JPG,816,612,lemon,483,222,614,348
orange010T(6).JPG,816,612,orange,464,217,721,467
litchi004T(6).JPG,816,612,litchi,473,242,599,378
sachima005S(11).JPG,816,612,sachima,423,293,633,391
bread007T(7).JPG,816,612,bread,213,152,606,546
apple014S(1).JPG,816,612,apple,28,143,322,380
peach004T(4).JPG,816,612,peach,441,306,607,474
bun001T(3).JPG,816,612,bun,420,183,651,468
tomato003T(31).JPG,816,612,tomato,445,229,698,477
lemon003S(11).JPG,816,612,lemon,484,187,628,329
mooncake001S(3).JPG,816,612,mooncake,483,345,612,407
sachima002T(7).JPG,816,612,sachima,386,208,584,380
lemon002S(5).JPG,816,612,lemon,498,295,657,420
lemon002S(11).JPG,816,612,lemon,516,250,673,373
lemon004T(2).JPG,816,612,lemon,418,255,595,408
doughnut007S(11).JPG,816,612,doughnut,441,265,705,366
fired_dough_twist001S(9).JPG,816,612,fired_dough_twist,419,225,702,336
doughnut006S(11).JPG,816,612,doughnut,380,323,637,425
peach002S(3).JPG,816,612,peach,499,228,660,397
bun007S(4).JPG,816,612,bun,447,209,758,337
plum004T(23).JPG,816,612,plum,429,263,602,431
orange006S(1).JPG,816,612,orange,422,172,612,361
apple002T(6).JPG,816,612,apple,406,98,629,334
litchi002S(1).JPG,816,612,litchi,467,312,583,413
mango004T(1).JPG,816,612,mango,427,230,563,417
doughnut007T(5).JPG,816,612,doughnut,391,240,651,475
lemon003T(6).JPG,816,612,lemon,450,315,634,478
doughnut007T(15).JPG,816,612,doughnut,396,212,664,446
sachima003S(4).JPG,816,612,sachima,443,233,657,346
grape002S(9).JPG,816,612,grape,364,191,691,374
doughnut006T(15).JPG,816,612,doughnut,346,214,583,421
bread006S(4).JPG,816,612,bread,330,236,734,291
apple015T(2).JPG,816,612,apple,398,207,625,439
pear001S(13).JPG,816,612,pear,445,136,641,329
peach005S(7).JPG,816,612,peach,462,167,645,332
litchi005S(5).JPG,816,612,litchi,501,306,625,421
orange011S(5).JPG,816,612,orange,474,111,683,309
mango003T(5).JPG,816,612,mango,416,217,609,486
mango005S(2).JPG,816,612,mango,466,321,654,409
doughnut006S(6).JPG,816,612,doughnut,449,321,705,409
apple003S(5).JPG,816,612,apple,62,177,360,460
litchi003T(2).JPG,816,612,litchi,420,257,592,400
egg007S(8).JPG,816,612,egg,518,246,647,364
sachima005T(15).JPG,816,612,sachima,440,242,633,465
tomato001T(5).JPG,816,612,tomato,400,214,689,494
bun006T(7).JPG,816,612,bun,398,220,628,411
apple013S(5).JPG,816,612,apple,474,199,692,402
orange007T(2).JPG,816,612,orange,242,98,454,346
mooncake006S(7).JPG,816,612,mooncake,459,318,643,389
mix014T(2).JPG,816,612,pear,389,97,583,287
mix014T(2).JPG,816,612,mango,405,370,590,492
lemon003T(15).JPG,816,612,lemon,496,232,655,412
sachima005T(3).JPG,816,612,sachima,481,281,655,458
mix004T(2).JPG,816,612,qiwi,352,144,551,307
